vendorid,journey_start_time,journey_end_time,passenger_count,trip_distance,start_longitude,start_latitude,ratecodeid,store_and_fwd_flag,end_longitude,end_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-01 07:30:02,2015-01-01 07:46:24,1,6.1,-73.99076843261719,40.75592041015625,1,N,-73.90383911132812,40.74496078491211,2,19.5,0,0.5,0,0,0,20.3
2,2015-01-01 07:30:02,2015-01-01 07:33:13,2,1.07,-73.98258972167969,40.7313117980957,1,N,-73.97551727294922,40.74379348754883,2,5,0,0.5,0,0,0.3,5.8
2,2015-01-01 07:30:02,2015-01-01 07:35:02,1,0.93,-73.99002838134766,40.7254753112793,1,N,-73.98525238037109,40.73073577880859,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-01 07:30:02,2015-01-01 07:35:40,2,1.69,-73.98865509033203,40.75875091552734,1,N,-73.97967529296875,40.77943801879883,1,7.5,0,0.5,1.5,0,0.3,9.800000000000001
2,2015-01-01 07:30:03,2015-01-01 07:36:03,5,1.89,-73.97798156738281,40.7736701965332,1,N,-73.97808837890625,40.75347900390625,2,8,0,0.5,0,0,0.3,8.800000000000001
1,2015-01-01 07:30:04,2015-01-01 07:34:58,2,0.8,-73.97975158691406,40.74940872192383,1,N,-73.99180603027344,40.74911117553711,2,5.5,0,0.5,0,0,0,6.3
2,2015-01-01 07:30:05,2015-01-01 07:44:17,1,3.36,-73.98635864257812,40.75656890869141,1,N,-73.98790740966797,40.71918106079102,1,13.5,0,0.5,2.7,0,0.3,17
1,2015-01-01 07:30:06,2015-01-01 07:56:54,2,17.1,-73.77680969238281,40.64505386352539,1,N,-73.96114349365234,40.65079498291016,2,47,0,0.5,0,0,0,47.8
1,2015-01-01 07:30:07,2015-01-01 07:37:25,2,2.9,-73.98213958740234,40.73176956176758,1,N,-73.95505523681641,40.76498413085938,2,10.5,0,0.5,0,0,0,11.3
1,2015-01-01 07:30:07,2015-01-01 07:39:41,1,2.9,-73.97856140136719,40.78313446044922,1,N,-74.00393676757812,40.75650787353516,1,11,0,0.5,2.35,0,0,14.15
2,2015-01-01 07:30:09,2015-01-01 07:33:59,1,1.45,-73.99483489990234,40.76583480834961,1,N,-73.98992156982422,40.75187683105469,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-01 07:32:01,2015-01-01 08:03:28,1,13.45,-73.96979522705078,40.75697326660156,1,N,-73.89664459228516,40.88491058349609,2,37.5,0,0.5,0,0,0.3,38.3
1,2015-01-01 07:32:02,2015-01-01 07:50:22,1,6.3,-73.91793823242188,40.74326705932617,1,N,-73.97861480712891,40.68420028686523,1,22,0,0.5,4.55,0,0,27.35
1,2015-01-01 07:32:02,2015-01-01 07:44:44,1,2.9,-73.95431518554688,40.76419830322266,1,N,-73.99053192138672,40.75091171264648,1,12,0,0.5,3.8,0,0,16.6
2,2015-01-01 07:32:04,2015-01-01 07:43:14,2,2.24,-73.96738433837891,40.76277160644531,1,N,-73.94631958007812,40.78097534179688,2,10.5,0,0.5,0,0,0.3,11.3
1,2015-01-01 07:32:04,2015-01-01 07:44:50,1,3.1,-73.99001312255859,40.73256301879883,1,N,-73.99006652832031,40.76564407348633,1,12,0,0.5,3.8,0,0,16.6
1,2015-01-01 07:32:04,2015-01-01 07:38:48,1,1.8,-73.98085021972656,40.78224563598633,1,N,-73.99164581298828,40.75788116455078,1,8,0,0.5,2,0,0,10.8
2,2015-01-01 07:32:05,2015-01-01 07:36:05,1,0.75,-73.93952941894531,40.84164047241211,1,N,-73.94583892822266,40.83566284179688,2,5,0,0.5,0,0,0.3,5.8
1,2015-01-01 07:32:05,2015-01-01 07:41:43,1,3.4,-73.98225402832031,40.77474975585938,1,N,-74.00476837158203,40.73016357421875,1,11.7,0,0.5,1,0,0,13.5
2,2015-01-01 07:32:05,2015-01-01 07:38:46,6,1.65,-73.94281005859375,40.82168579101562,1,N,-73.95075225830078,40.80334854125977,2,7.5,0,0.5,0,0,0.3,8.300000000000001
2,2015-01-01 07:32:06,2015-01-01 07:47:06,2,2.2,-73.98097229003906,40.72113800048828,1,N,-74.00779724121094,40.71556854248047,2,8.5,0,0.5,0,0,0.3,9.300000000000001
2,2015-01-01 07:32:06,2015-01-01 07:37:16,1,1.64,-74.00074768066406,40.73728561401367,1,N,-74.00885009765625,40.74159622192383,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-01 07:32:07,2015-01-01 07:50:53,2,4.88,-73.96026611328125,40.81323623657227,1,N,-73.97435760498047,40.75370025634766,2,18.5,0,0.5,0,0,0.3,19.3
1,2015-01-01 07:32:07,2015-01-01 07:51:12,1,11.4,-73.94017028808594,40.84072113037109,4,Y,-73.88280487060547,40.94557952880859,2,44,0,0.5,0,0,0,44.8
2,2015-01-01 07:32:08,2015-01-01 07:34:40,1,0.87,-73.95535278320312,40.77973175048828,1,N,-73.952392578125,40.78979110717773,1,4.5,0,0.5,1,0,0.3,6.3
1,2015-01-01 07:32:09,2015-01-01 08:08:37,1,18.7,-73.94407653808594,40.79529571533203,1,N,-73.81313323974609,40.70320129394531,1,52,0,0.5,0,0,0,52.8
2,2015-01-01 07:32:12,2015-01-01 07:41:25,2,3.44,-73.95987701416016,40.71094131469727,1,N,-74.01129913330078,40.71342086791992,2,12,0,0.5,0,0,0.3,12.8
2,2015-01-01 07:32:13,2015-01-01 07:38:36,5,1.99,-73.94252014160156,40.78622055053711,1,N,-73.96248626708984,40.7662467956543,1,8,0,0.5,1.6,0,0.3,10.4
2,2015-01-01 07:32:13,2015-01-01 07:42:22,5,1.99,-73.99606323242188,40.75980377197266,1,N,-73.96934509277344,40.75740814208984,2,9.5,0,0.5,0,0,0.3,10.3
1,2015-01-01 07:32:14,2015-01-01 07:38:07,2,1.5,-74.00651550292969,40.73737716674805,1,N,-73.99086761474609,40.75599670410156,1,7,0,0.5,1,0,0,8.800000000000001
2,2015-01-01 07:32:15,2015-01-01 07:34:26,1,0.85,-73.97600555419922,40.79153060913086,1,N,-73.97360992431641,40.80157089233398,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-01-01 07:32:16,2015-01-01 07:49:20,1,4.95,-73.96292877197266,40.67348861694336,1,N,-73.92337799072266,40.62248611450195,2,17.5,0,0.5,0,0,0.3,18.3
1,2015-01-01 07:32:16,2015-01-01 07:42:12,1,3.6,-73.99744415283203,40.74664306640625,1,N,-73.95908355712891,40.77760696411133,2,12,0,0.5,0,0,0,12.8
1,2015-01-01 07:34:14,2015-01-01 07:53:29,1,6,-73.99402618408203,40.75655364990234,1,N,-73.90320587158203,40.7546501159668,2,19.5,0,0.5,0,0,0,20.3
2,2015-01-01 07:34:15,2015-01-01 07:49:27,1,10.92,-74.03920745849609,40.7315673828125,3,N,-74.17700958251953,40.69486236572266,1,47.5,0,0,11.85,11.75,0.3,71.40000000000001
2,2015-01-01 07:39:43,2015-01-01 07:47:38,1,1.89,-73.97456359863281,40.78826904296875,1,N,-73.98194885253906,40.76585006713867,1,8.5,0,0.5,2.12,0,0.3,11.42
1,2015-01-01 07:39:45,2015-01-01 07:46:06,1,1.8,-73.97933959960938,40.78192520141602,1,N,-73.95643615722656,40.7841911315918,2,8,0,0.5,0,0,0,8.800000000000001
1,2015-01-01 07:39:46,2015-01-01 07:54:49,1,5.5,-73.94728088378906,40.78413772583008,1,N,-74.00316619873047,40.75617218017578,1,18.2,0,0.5,3.8,0,0,22.8
1,2015-01-01 07:39:46,2015-01-01 07:40:48,1,0.4,-73.96147155761719,40.76461791992188,1,N,-73.9671630859375,40.7625732421875,1,3.5,0,0.5,1,0,0,5.3
2,2015-01-01 07:39:46,2015-01-01 07:44:58,1,2.33,-73.97638702392578,40.78731918334961,1,N,-73.99584197998047,40.76462173461914,2,8.5,0,0.5,0,0,0.3,9.300000000000001
2,2015-01-01 07:39:46,2015-01-01 07:50:10,1,3,-73.92861175537109,40.75210571289062,1,N,-73.97641754150391,40.76396179199219,2,11.5,0,0.5,0,0,0.3,12.3
1,2015-01-01 07:39:47,2015-01-01 08:01:44,3,9,-73.99132537841797,40.71728515625,1,N,-73.86297607421875,40.72916412353516,2,28.5,0,0.5,0,0,0,29.3
2,2015-01-01 07:39:47,2015-01-01 08:00:53,5,5.62,-74.00082397460938,40.73165512084961,1,N,-73.9832763671875,40.6649055480957,2,20.5,0,0.5,0,0,0.3,21.3
1,2015-01-01 07:39:48,2015-01-01 07:43:31,1,1.3,-73.97704315185547,40.78485488891602,1,N,-73.96568298339844,40.80060958862305,2,5.5,0,0.5,0,0,0,6.3
2,2015-01-01 07:39:49,2015-01-01 07:48:27,2,2.24,-73.98417663574219,40.72920989990234,1,N,-73.98995208740234,40.75049591064453,1,9,0,0.5,2.7,0,0.3,12.5
2,2015-01-01 07:39:49,2015-01-01 07:49:05,1,2.47,-73.94110870361328,40.81906127929688,1,N,-73.96697235107422,40.79372024536133,2,10,0,0.5,0,0,0.3,10.8
1,2015-01-01 07:39:51,2015-01-01 07:50:45,4,4.8,-73.95531463623047,40.82015609741211,1,N,-73.91397094726562,40.850341796875,1,15.5,0,0.5,0,0,0,16.3
2,2015-01-01 07:39:55,2015-01-01 07:42:15,1,0.97,-73.95375061035156,40.71957015991211,1,N,-73.95719146728516,40.71218872070312,1,4.5,0,0.5,1,0,0.3,6.3
2,2015-01-01 07:39:56,2015-01-01 08:15:27,3,12.67,-73.95291900634766,40.82563018798828,1,N,-73.93857574462891,40.72430038452148,1,38.5,0,0.5,9.619999999999999,0,0.3,48.92
1,2015-01-01 07:39:56,2015-01-01 07:56:33,3,8.699999999999999,-73.95384216308594,40.78506469726562,1,N,-73.86482238769531,40.77038192749023,2,25.5,0,0.5,0,5.33,0,31.63
1,2015-01-01 07:39:56,2015-01-01 07:45:09,1,1.5,-73.9652099609375,40.79116058349609,1,N,-73.97990417480469,40.77291870117188,1,7,0,0.5,1,0,0,8.800000000000001
2,2015-01-01 07:39:56,2015-01-01 08:07:38,1,20.11,-73.98836517333984,40.74600219726562,3,N,-74.17734527587891,40.69510650634766,1,72,0,0,18.1,18.5,0.3,108.9
2,2015-01-01 07:39:56,2015-01-01 07:46:43,2,1.2,-73.99150848388672,40.7500114440918,1,N,-73.97441101074219,40.74205017089844,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-01 07:39:56,2015-01-01 07:50:47,1,4.48,-73.77671813964844,40.64534378051758,1,N,-73.75804138183594,40.67208862304688,2,15,0,0.5,0,0,0.3,15.8
1,2015-01-01 07:39:57,2015-01-01 07:47:10,1,1.2,-73.94078826904297,40.83995056152344,1,N,-73.93498992919922,40.85341262817383,1,6.2,0,0.5,1.4,0,0,8.4
2,2015-01-01 07:39:58,2015-01-01 07:44:10,1,0.63,-73.97756958007812,40.75806045532227,1,N,-73.97396850585938,40.75178146362305,2,5,0,0.5,0,0,0.3,5.8
1,2015-01-01 07:39:58,2015-01-01 07:53:18,1,3.9,-73.94895935058594,40.78189849853516,1,N,-73.99140930175781,40.74921798706055,2,14,0,0.5,0,0,0,14.8
2,2015-01-01 07:39:58,2015-01-01 07:58:49,6,16.06,-73.97804260253906,40.74826049804688,2,N,-73.78841400146484,40.64748764038086,1,52,0,0.5,14.33,5.33,0.3,72.45999999999999
2,2015-01-01 07:39:58,2015-01-01 08:03:46,4,13.71,-73.97752380371094,40.74943923950195,1,N,-73.86502075195312,40.89712905883789,1,38.5,0,0.5,7.7,0,0.3,47
2,2015-01-01 07:39:58,2015-01-01 07:46:49,1,1.61,-73.98892974853516,40.74137878417969,1,N,-74.00486755371094,40.75680923461914,2,8,0,0.5,0,0,0.3,8.800000000000001
1,2015-01-01 07:39:59,2015-01-01 07:49:09,1,1.5,-73.98834228515625,40.73167419433594,1,N,-73.98945617675781,40.71675491333008,2,8,0,0.5,0,0,0,8.800000000000001
2,2015-01-01 07:40:00,2015-01-01 07:40:14,1,0,-73.94907379150391,40.63418197631836,5,N,-73.94907379150391,40.63418197631836,1,34,0,0.5,6.8,0,0.3,41.6
2,2015-01-01 07:40:01,2015-01-01 07:54:01,1,4.7,-73.97756195068359,40.74916076660156,1,N,-73.92352294921875,40.76562118530273,2,15.5,0,0.5,0,0,0.3,16.3
1,2015-01-01 07:40:01,2015-01-01 07:50:16,1,3.4,-73.94969177246094,40.77261352539062,1,N,-73.98986053466797,40.75143051147461,2,12.5,0,0.5,0,0,0,13.3
1,2015-01-01 07:40:02,2015-01-01 07:59:54,1,5.9,-73.96913146972656,40.75674057006836,1,N,-73.95086669921875,40.82175827026367,1,19.5,0,0.5,5.05,0,0,25.35
1,2015-01-01 07:40:02,2015-01-01 07:51:00,1,3.5,-73.95433044433594,40.76419830322266,1,N,-73.99185943603516,40.73525619506836,1,13.2,0,0.5,2.8,0,0,16.8
1,2015-01-01 07:40:02,2015-01-01 07:51:22,1,5.1,-73.96804046630859,40.80047988891602,1,N,-73.99555206298828,40.74970626831055,1,16.5,0,0.5,1,0,0,18.3
2,2015-01-01 07:40:03,2015-01-01 07:42:23,1,0.65,-73.98100280761719,40.72950744628906,1,N,-73.98957824707031,40.73432540893555,1,4,0,0.5,1,0,0.3,5.8
2,2015-01-01 07:40:04,2015-01-01 07:59:29,1,11.52,-73.95864105224609,40.72122192382812,1,N,-74.01054382324219,40.61163711547852,2,33,0,0.5,0,0,0.3,33.8
1,2015-01-01 07:40:32,2015-01-01 07:44:44,1,1.1,-73.93060302734375,40.76668930053711,1,N,-73.92120361328125,40.75902938842773,2,5.5,0,0.5,0,0,0,6.3
1,2015-01-01 07:40:33,2015-01-01 07:58:43,1,6.6,-73.99958038330078,40.73896789550781,1,N,-73.96132659912109,40.81482315063477,1,21.2,0,0.5,4.4,0,0,26.4
1,2015-01-01 07:40:33,2015-01-01 07:42:21,1,0.6,-73.98233795166016,40.731689453125,1,N,-73.97936248779297,40.73899078369141,2,4,0,0.5,0,0,0,4.8
1,2015-01-01 07:40:34,2015-01-01 07:48:35,1,1.6,-73.98832702636719,40.73174667358398,1,N,-73.99298095703125,40.74506759643555,2,8,0,0.5,0,0,0,8.800000000000001
1,2015-01-01 07:40:34,2015-01-01 08:02:08,2,4.9,-73.95928192138672,40.81441116333008,1,N,-73.90219116210938,40.82067108154297,1,18.7,0,0.5,4.87,0,0,24.37
2,2015-01-01 07:40:35,2015-01-01 07:44:30,1,0.66,-73.98598480224609,40.76765823364258,1,N,-73.97901153564453,40.7621955871582,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-01-01 07:40:35,2015-01-01 07:47:37,3,1.81,-73.98983001708984,40.74990844726562,1,N,-73.98812103271484,40.76964950561523,1,8,0,0.5,1.6,0,0.3,10.4
2,2015-01-01 07:40:35,2015-01-01 07:52:56,2,5.39,-73.91753387451172,40.76508331298828,1,N,-73.94313812255859,40.78562164306641,2,17,0,0.5,0,5.33,0.3,23.13
2,2015-01-01 07:40:37,2015-01-01 07:50:53,1,2.42,-73.99916839599609,40.72790908813477,1,N,-73.97725677490234,40.75046539306641,2,10.5,0,0.5,0,0,0.3,11.3
1,2015-01-01 07:40:37,2015-01-01 07:55:49,1,5.1,-73.97694396972656,40.78499221801758,1,N,-73.93312072753906,40.7636833190918,2,17,0,0.5,0,0,0,17.8
1,2015-01-01 07:40:38,2015-01-01 07:42:19,1,0.8,-73.96640014648438,40.7578010559082,1,N,-73.97628021240234,40.75136184692383,2,4.5,0,0.5,0,0,0,5.3
1,2015-01-01 07:40:39,2015-01-01 08:02:09,1,7.2,-73.98387908935547,40.76586532592773,1,N,-73.86193084716797,40.75019836425781,2,23.5,0,0.5,0,0,0,24.3
1,2015-01-01 07:40:40,2015-01-01 07:57:07,1,5,-74.00057220458984,40.72886657714844,1,N,-73.95489501953125,40.73389053344727,2,18,0,0.5,0,0,0,18.8
1,2015-01-01 07:40:40,2015-01-01 07:47:44,1,1.9,-73.97835540771484,40.75069427490234,1,N,-73.98744964599609,40.72903060913086,1,8.199999999999999,0,0.5,2.25,0,0,11.25
2,2015-01-01 07:40:41,2015-01-01 08:03:38,2,12.43,-74.00589752197266,40.74007415771484,1,N,-73.86430358886719,40.76999282836914,1,35.5,0,0.5,7.1,0,0.3,43.4
2,2015-01-01 07:40:42,2015-01-01 07:44:39,5,1.02,-73.97691345214844,40.74747848510742,1,N,-73.99104309082031,40.75503921508789,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-01 07:40:43,2015-01-01 07:46:05,4,0.72,-73.97154235839844,40.76005172729492,1,N,-73.96542358398438,40.77165985107422,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-01 07:40:43,2015-01-01 07:47:05,1,1.41,-74.00005340576172,40.74303817749023,1,N,-73.99362945556641,40.73028182983398,1,7,0,0.5,1.2,0,0.3,9
1,2015-01-01 07:40:43,2015-01-01 07:50:30,1,3.3,-73.98931121826172,40.75695037841797,1,N,-73.95143127441406,40.78221893310547,2,12,0,0.5,0,0,0,12.8
1,2015-01-01 07:40:44,2015-01-01 07:41:09,1,1.8,-73.94895935058594,40.74492263793945,1,N,-73.94916534423828,40.74470138549805,3,2.5,0,0.5,0,0,0,3.3
2,2015-01-01 07:40:45,2015-01-01 07:59:27,1,5.15,-73.98727416992188,40.76118087768555,1,N,-73.93807983398438,40.82278442382812,1,18.5,0,0.5,3.7,0,0.3,23
1,2015-01-01 07:40:45,2015-01-01 07:44:09,1,0.6,-73.948486328125,40.78467178344727,1,N,-73.95627593994141,40.77912902832031,1,4.2,0,0.5,2,0,0,7
2,2015-01-01 07:44:15,2015-01-01 07:48:11,5,0.71,-74.00166320800781,40.74342346191406,1,N,-73.99544525146484,40.74320220947266,1,5,0,0.5,1,0,0.3,6.8
1,2015-01-01 07:44:15,2015-01-01 07:48:46,1,0.9,-73.98700714111328,40.74043273925781,1,N,-74.00240325927734,40.74703979492188,2,5.5,0,0.5,0,0,0,6.3
2,2015-01-01 07:44:16,2015-01-01 07:53:04,5,2.23,-74.00196075439453,40.7304801940918,1,N,-73.97470092773438,40.74192047119141,1,9.5,0,0.5,1.9,0,0.3,12.2
1,2015-01-01 07:44:16,2015-01-01 07:52:11,1,3.2,0,0,1,N,0,0,2,11.5,0,0.5,0,0,0,12.3
1,2015-01-01 07:44:17,2015-01-01 08:18:20,1,19.5,-73.77677154541016,40.64529418945312,2,N,-73.98557281494141,40.78032302856445,1,52,0,0.5,7,0,0,59.8
2,2015-01-01 07:44:18,2015-01-01 07:48:36,1,0.74,-73.98631286621094,40.72882843017578,1,N,-73.99237060546875,40.73442077636719,2,5,0,0.5,0,0,0.3,5.8
2,2015-01-01 07:44:19,2015-01-01 07:50:50,1,1.23,-73.97273254394531,40.76493835449219,1,N,-73.98415374755859,40.77489852905273,1,7,0,0.5,0,0,0,7.5
2,2015-01-01 07:44:20,2015-01-01 07:58:26,1,7.75,-73.94860076904297,40.78247451782227,1,N,-73.87271881103516,40.77432632446289,1,23,0,0.5,5.67,5.33,0.3,34.8
1,2015-01-01 07:44:20,2015-01-01 07:47:48,1,1,-73.99408721923828,40.75120544433594,1,N,-73.99817657470703,40.7607307434082,1,5,0,0.5,1.2,0,0,7
2,2015-01-01 07:44:21,2015-01-01 07:53:47,6,2.16,-73.96624755859375,40.80450820922852,1,N,-73.93936157226562,40.80509185791016,2,10,0,0.5,0,0,0.3,10.8
2,2015-01-01 07:44:22,2015-01-01 07:53:22,6,5.39,-74.0032958984375,40.71073150634766,1,N,-73.96039581298828,40.76168060302734,1,16.5,0,0.5,2,0,0.3,19.3
2,2015-01-01 07:44:24,2015-01-01 07:49:58,5,1.03,-73.97383880615234,40.75056838989258,1,N,-73.98551940917969,40.74802017211914,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-01 07:44:24,2015-01-01 08:25:17,1,21.2,-73.91837310791016,40.86408615112305,2,N,-73.78443908691406,40.64335632324219,2,52,0,0.5,0,5.33,0,58.13
1,2015-01-01 07:44:24,2015-01-01 07:48:53,1,1.7,-73.9896240234375,40.75651168823242,1,N,-73.97068023681641,40.76817321777344,1,7,0,0.5,0,0,0,7.8
2,2015-01-01 07:44:24,2015-01-01 07:54:37,1,3.83,-73.95461273193359,40.73190307617188,1,N,-73.98128509521484,40.72496795654297,1,13,0,0.5,1.5,0,0.3,15.3
1,2015-01-01 07:44:24,2015-01-01 07:57:04,1,3.1,-73.97620391845703,40.78892517089844,1,N,-73.99129486083984,40.75015258789062,1,12.5,0,0.5,3.3,0,0,16.6
2,2015-01-01 07:44:24,2015-01-01 07:46:39,1,0.48,-73.99264526367188,40.74300384521484,1,N,-73.98750305175781,40.74474334716797,1,4,0,0.5,1,0,0.3,5.8
2,2015-01-01 07:44:26,2015-01-01 07:59:59,1,8.720000000000001,-73.87449645996094,40.7740364074707,1,N,-73.98258209228516,40.7396354675293,2,25,0,0.5,0,5.33,0.3,31.13
1,2015-01-01 07:44:26,2015-01-01 07:46:56,1,0.5,-73.98977661132812,40.73543930053711,1,N,-73.98513031005859,40.74184417724609,1,3.7,0,0.5,1,0,0,5.5
1,2015-01-01 07:44:26,2015-01-01 08:14:28,1,14.6,-73.98747253417969,40.75625610351562,1,N,-73.88964080810547,40.86559677124023,3,41.5,0,0.5,0,0,0,42.3
2,2015-01-01 07:44:26,2015-01-01 07:50:45,1,1.44,-73.94618225097656,40.77727890014648,1,N,-73.95962524414062,40.75888824462891,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-01 07:44:27,2015-01-01 07:54:57,1,2.63,-73.97670745849609,40.72698211669922,1,N,-73.99510192871094,40.75288391113281,1,11,0,0.5,2.75,0,0.3,14.55
2,2015-01-01 07:45:01,2015-01-01 07:53:08,6,3.56,-74.00847625732422,40.71957015991211,1,N,-73.98310089111328,40.76649856567383,1,11.5,0,0.5,2.88,0,0.3,15.18
2,2015-01-01 07:45:01,2015-01-01 07:48:31,1,0.5600000000000001,-73.95765686035156,40.77934265136719,1,N,-73.95231628417969,40.78462219238281,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-01-01 07:45:03,2015-01-01 07:45:44,1,0.09,-73.96441650390625,40.7103385925293,1,N,-73.96392059326172,40.71028137207031,2,2.5,0,0.5,0,0,0.3,3.3
2,2015-01-01 07:45:04,2015-01-01 07:53:31,6,1.84,-74.00399017333984,40.74300003051758,1,N,-73.98732757568359,40.725341796875,1,8.5,0,0.5,1,0,0.3,10.3
2,2015-01-01 07:45:05,2015-01-01 07:58:51,1,4.65,-73.92584991455078,40.7724609375,1,N,-73.97621154785156,40.75724792480469,1,15.5,0,0.5,3,0,0.3,19.3
1,2015-01-01 07:45:08,2015-01-01 07:54:13,1,3.4,-73.98600769042969,40.75224304199219,1,N,-73.95257568359375,40.78949737548828,1,11.2,0,0.5,1.5,0,0,13.5
1,2015-01-01 07:45:09,2015-01-01 07:50:05,1,2.3,-73.97799682617188,40.73761749267578,1,N,-73.95583343505859,40.76449203491211,1,7.7,0,0.5,1,0,0,9.5
1,2015-01-01 07:45:09,2015-01-01 07:58:29,1,5.2,-73.93790435791016,40.79685974121094,1,N,-73.99530792236328,40.75479125976562,1,16.5,0,0.5,2.7,0,0,20
2,2015-01-01 07:45:09,2015-01-01 08:14:08,1,6.38,-73.98210144042969,40.76264190673828,1,N,-73.98489379882812,40.74832153320312,1,23.5,0,0.5,0,0,0.3,24.3
2,2015-01-01 07:45:11,2015-01-01 07:53:04,6,2.77,-73.95806884765625,40.80089569091797,1,N,-73.98217010498047,40.76982116699219,2,10,0,0.5,0,0,0.3,10.8
1,2015-01-01 07:45:12,2015-01-01 07:47:23,1,0.5,-73.97336578369141,40.74370574951172,1,N,-73.97189331054688,40.74965667724609,2,4,0,0.5,0,0,0,4.8
2,2015-01-01 07:45:12,2015-01-01 08:11:20,5,12.29,-73.99221801757812,40.76431274414062,1,N,-73.86548614501953,40.77082824707031,2,36,0,0.5,0,5.33,0.3,42.13
2,2015-01-01 07:45:12,2015-01-01 08:01:58,1,6.06,-74.000244140625,40.72726058959961,1,N,-73.97230529785156,40.79411315917969,2,20,0,0.5,0,0,0.3,20.8
2,2015-01-01 07:45:12,2015-01-01 08:03:26,1,9.27,-73.9912109375,40.74628829956055,1,N,-73.87116241455078,40.77421951293945,1,27,0,0.5,6.47,5.33,0.3,39.6
1,2015-01-01 07:45:14,2015-01-01 08:04:45,2,12,-73.98571014404297,40.7285041809082,1,N,-73.87045288085938,40.77366638183594,2,33.5,0,0.5,0,5.33,0,39.63
2,2015-01-01 07:45:14,2015-01-01 07:50:06,1,1.32,-73.93437957763672,40.74618530273438,1,N,-73.93177795410156,40.75971603393555,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-01 07:45:14,2015-01-01 07:56:01,1,2.3,-73.91236877441406,40.74459075927734,1,N,-73.87528228759766,40.73844528198242,2,10.5,0,0.5,0,0,0,11.3
2,2015-01-01 07:45:15,2015-01-01 07:47:31,1,0.86,-73.92661285400391,40.8065185546875,1,N,-73.93654632568359,40.8031005859375,2,4.5,0,0.5,0,0,0.3,5.3
1,2015-01-01 07:45:15,2015-01-01 08:02:23,1,4.5,-73.95427703857422,40.76415252685547,1,N,-73.95512390136719,40.81215286254883,2,16,0,0.5,0,0,0,16.8
1,2015-01-01 07:45:15,2015-01-01 07:58:57,1,4.4,-73.99678802490234,40.73725891113281,1,N,-73.97317504882812,40.78953552246094,1,15,0,0.5,0,0,0,15.8
2,2015-01-01 07:45:16,2015-01-01 07:54:20,1,2.35,-73.98435211181641,40.77446746826172,1,N,-73.97847747802734,40.7542724609375,2,10,0,0.5,0,0,0.3,10.8
2,2015-01-01 07:45:16,2015-01-01 07:49:50,1,1.52,-73.93521881103516,40.80073165893555,1,N,-73.94985198974609,40.78287124633789,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-01-01 07:47:08,2015-01-01 07:48:29,1,0.6,-73.9537353515625,40.79071044921875,1,N,-73.96405029296875,40.79223251342773,1,4,0,0.5,0.95,0,0,5.75
1,2015-01-01 07:47:08,2015-01-01 07:56:12,1,2.4,-73.95675659179688,40.74463272094727,1,N,-73.94437408447266,40.7152099609375,2,10,0,0.5,0,0,0,10.8
1,2015-01-01 07:47:08,2015-01-01 07:54:05,1,1.6,-73.95469665527344,40.77397537231445,1,N,-73.97924041748047,40.78179931640625,1,7.5,0,0.5,1.65,0,0,9.949999999999999
2,2015-01-01 07:47:08,2015-01-01 07:47:46,5,0.36,-73.97418975830078,40.85713577270508,1,N,-73.97078704833984,40.85505294799805,2,3,0,0.5,0,0,0.3,3.8
2,2015-01-01 07:47:08,2015-01-01 07:54:35,1,1.25,-73.94731140136719,40.70693969726562,1,N,-73.93315887451172,40.69781112670898,2,7.5,0,0.5,0,0,0.3,8.300000000000001
2,2015-01-01 07:47:09,2015-01-01 08:00:11,1,3.23,-73.9981689453125,40.73301315307617,1,N,-73.99651336669922,40.766845703125,1,13,0,0.5,0,0,0.3,13.8
1,2015-01-01 07:47:09,2015-01-01 08:18:32,1,18.5,-73.78985595703125,40.647216796875,2,N,-73.98481750488281,40.76847457885742,2,52,0,0.5,0,5.33,0,58.13
1,2015-01-01 07:47:10,2015-01-01 07:53:55,1,1.8,-73.95478820800781,40.78419876098633,1,N,-73.93285369873047,40.79545211791992,2,8,0,0.5,0,0,0,8.800000000000001
2,2015-01-01 07:47:10,2015-01-01 07:51:04,1,1.32,-73.99185180664062,40.75067520141602,1,N,-73.97956085205078,40.7579345703125,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-01 07:47:10,2015-01-01 07:54:20,1,2.7,-73.99927520751953,40.74421691894531,1,N,-73.96746826171875,40.76007461547852,1,9.699999999999999,0,0.5,2.1,0,0,12.6
1,2015-01-01 07:47:12,2015-01-01 07:54:46,4,1.2,-73.99005889892578,40.73190689086914,1,N,-73.98874664306641,40.74530792236328,2,7,0,0.5,0,0,0,7.8
